rgb,mask,steering
sim_data/RGB\00390.png,sim_data/masks\00390.png,-0.00043982735951431096
sim_data/RGB\00391.png,sim_data/masks\00391.png,0.00017573311924934387
sim_data/RGB\00392.png,sim_data/masks\00392.png,0.0
sim_data/RGB\00393.png,sim_data/masks\00393.png,-0.000870533986017108
sim_data/RGB\00394.png,sim_data/masks\00394.png,-0.0006220098002813756
sim_data/RGB\00395.png,sim_data/masks\00395.png,0.0002485241857357323
sim_data/RGB\00396.png,sim_data/masks\00396.png,-0.0006155604496598244
sim_data/RGB\00397.png,sim_data/masks\00397.png,-0.00043982735951431096
sim_data/RGB\00398.png,sim_data/masks\00398.png,-0.00043982735951431096
sim_data/RGB\00399.png,sim_data/masks\00399.png,-0.0006948008667677641
sim_data/RGB\00400.png,sim_data/masks\00400.png,0.0002485241857357323
sim_data/RGB\00401.png,sim_data/masks\00401.png,0.000870533986017108
sim_data/RGB\00402.png,sim_data/masks\00402.png,0.0008176579140126705
sim_data/RGB\00403.png,sim_data/masks\00403.png,-0.000304378685541451
sim_data/RGB\00404.png,sim_data/masks\00404.png,-0.0006155604496598244
sim_data/RGB\00405.png,sim_data/masks\00405.png,0.0010462671052664518
sim_data/RGB\00406.png,sim_data/masks\00406.png,0.0003670363512355834
sim_data/RGB\00407.png,sim_data/masks\00407.png,0.00043982735951431096
sim_data/RGB\00408.png,sim_data/masks\00408.png,-0.00017573311924934387
sim_data/RGB\00409.png,sim_data/masks\00409.png,0.0
sim_data/RGB\00410.png,sim_data/masks\00410.png,0.0
sim_data/RGB\00411.png,sim_data/masks\00411.png,-0.0006155604496598244
sim_data/RGB\00412.png,sim_data/masks\00412.png,-0.0006948008667677641
sim_data/RGB\00413.png,sim_data/masks\00413.png,-0.0003670363512355834
sim_data/RGB\00414.png,sim_data/masks\00414.png,-0.0006948008667677641
sim_data/RGB\00415.png,sim_data/masks\00415.png,-0.0006220098002813756
sim_data/RGB\00416.png,sim_data/masks\00416.png,0.0002485241857357323
sim_data/RGB\00417.png,sim_data/masks\00417.png,-0.0006155604496598244
sim_data/RGB\00418.png,sim_data/masks\00418.png,-0.00043982735951431096
sim_data/RGB\00419.png,sim_data/masks\00419.png,0.0007912935689091682
sim_data/RGB\00420.png,sim_data/masks\00420.png,0.0006948008667677641
sim_data/RGB\00421.png,sim_data/masks\00421.png,-0.0002485241857357323
sim_data/RGB\00422.png,sim_data/masks\00422.png,-0.0006155604496598244
sim_data/RGB\00423.png,sim_data/masks\00423.png,0.00017573311924934387
sim_data/RGB\00424.png,sim_data/masks\00424.png,0.0006155604496598244
sim_data/RGB\00425.png,sim_data/masks\00425.png,-0.00017573311924934387
sim_data/RGB\00426.png,sim_data/masks\00426.png,0.0
sim_data/RGB\00427.png,sim_data/masks\00427.png,0.0006155604496598244
sim_data/RGB\00428.png,sim_data/masks\00428.png,-0.00017573311924934387
sim_data/RGB\00429.png,sim_data/masks\00429.png,0.0
sim_data/RGB\00430.png,sim_data/masks\00430.png,0.0
sim_data/RGB\00431.png,sim_data/masks\00431.png,-0.003628313075751066
sim_data/RGB\00432.png,sim_data/masks\00432.png,-0.0050473809242248535
sim_data/RGB\00433.png,sim_data/masks\00433.png,-0.005090045742690563
sim_data/RGB\00434.png,sim_data/masks\00434.png,-0.004889838397502899
sim_data/RGB\00435.png,sim_data/masks\00435.png,-0.003979370463639498
sim_data/RGB\00436.png,sim_data/masks\00436.png,-0.0025253614876419306
sim_data/RGB\00437.png,sim_data/masks\00437.png,-0.0016824689228087664
sim_data/RGB\00438.png,sim_data/masks\00438.png,-0.0010224201250821352
sim_data/RGB\00439.png,sim_data/masks\00439.png,-0.0009806097950786352
sim_data/RGB\00440.png,sim_data/masks\00440.png,-0.0004400774778332561
sim_data/RGB\00441.png,sim_data/masks\00441.png,-0.0003670363512355834
sim_data/RGB\00442.png,sim_data/masks\00442.png,0.00017573311924934387
sim_data/RGB\00443.png,sim_data/masks\00443.png,0.0
sim_data/RGB\00444.png,sim_data/masks\00444.png,0.0
sim_data/RGB\00445.png,sim_data/masks\00445.png,0.0
sim_data/RGB\00446.png,sim_data/masks\00446.png,0.0
sim_data/RGB\00447.png,sim_data/masks\00447.png,0.0
sim_data/RGB\00448.png,sim_data/masks\00448.png,0.0
sim_data/RGB\00449.png,sim_data/masks\00449.png,0.0
sim_data/RGB\00450.png,sim_data/masks\00450.png,-0.0006155604496598244
sim_data/RGB\00451.png,sim_data/masks\00451.png,0.0
sim_data/RGB\00452.png,sim_data/masks\00452.png,0.0
sim_data/RGB\00453.png,sim_data/masks\00453.png,0.0
sim_data/RGB\00454.png,sim_data/masks\00454.png,-0.0006155604496598244
sim_data/RGB\00455.png,sim_data/masks\00455.png,-0.009768963791429996
sim_data/RGB\00456.png,sim_data/masks\00456.png,-0.007181553170084953
sim_data/RGB\00457.png,sim_data/masks\00457.png,-0.004370409995317459
sim_data/RGB\00458.png,sim_data/masks\00458.png,-0.004370409995317459
sim_data/RGB\00459.png,sim_data/masks\00459.png,-0.002331196330487728
sim_data/RGB\00460.png,sim_data/masks\00460.png,-0.0019663686398416758
sim_data/RGB\00461.png,sim_data/masks\00461.png,-0.0015053899260237813
sim_data/RGB\00462.png,sim_data/masks\00462.png,-0.0014517527306452394
sim_data/RGB\00463.png,sim_data/masks\00463.png,-0.0014328258112072945
sim_data/RGB\00464.png,sim_data/masks\00464.png,-0.001390856341458857
sim_data/RGB\00465.png,sim_data/masks\00465.png,-0.0010729030473157763
sim_data/RGB\00466.png,sim_data/masks\00466.png,-0.0009114888962358236
sim_data/RGB\00467.png,sim_data/masks\00467.png,-0.0006732309120707214
sim_data/RGB\00468.png,sim_data/masks\00468.png,-0.00031118179322220385
sim_data/RGB\00469.png,sim_data/masks\00469.png,-0.00043982735951431096
sim_data/RGB\00470.png,sim_data/masks\00470.png,-0.010904373601078987
sim_data/RGB\00471.png,sim_data/masks\00471.png,-0.10365206748247147
sim_data/RGB\00472.png,sim_data/masks\00472.png,-0.09214871376752853
sim_data/RGB\00473.png,sim_data/masks\00473.png,-0.07952777296304703
sim_data/RGB\00474.png,sim_data/masks\00474.png,-0.0718991681933403
sim_data/RGB\00475.png,sim_data/masks\00475.png,-0.06603749096393585
sim_data/RGB\00476.png,sim_data/masks\00476.png,-0.05886636674404144
sim_data/RGB\00477.png,sim_data/masks\00477.png,-0.052115119993686676
sim_data/RGB\00478.png,sim_data/masks\00478.png,-0.04520143195986748
sim_data/RGB\00479.png,sim_data/masks\00479.png,-0.12120802700519562
sim_data/RGB\00480.png,sim_data/masks\00480.png,-0.07933812588453293
sim_data/RGB\00481.png,sim_data/masks\00481.png,-0.06522835791110992
sim_data/RGB\00482.png,sim_data/masks\00482.png,-0.05356418341398239
sim_data/RGB\00483.png,sim_data/masks\00483.png,-0.05356418341398239
sim_data/RGB\00484.png,sim_data/masks\00484.png,-0.18032978475093842
sim_data/RGB\00485.png,sim_data/masks\00485.png,-0.1513964980840683
sim_data/RGB\00486.png,sim_data/masks\00486.png,-0.1996455043554306
sim_data/RGB\00487.png,sim_data/masks\00487.png,-0.15037232637405396
sim_data/RGB\00488.png,sim_data/masks\00488.png,-0.11361824721097946
sim_data/RGB\00489.png,sim_data/masks\00489.png,-0.17461368441581726
sim_data/RGB\00490.png,sim_data/masks\00490.png,-0.1277455985546112
sim_data/RGB\00491.png,sim_data/masks\00491.png,-0.18470962345600128
sim_data/RGB\00492.png,sim_data/masks\00492.png,-0.13214799761772156
sim_data/RGB\00493.png,sim_data/masks\00493.png,-0.18943147361278534
sim_data/RGB\00494.png,sim_data/masks\00494.png,-0.13641877472400665
sim_data/RGB\00495.png,sim_data/masks\00495.png,-0.19171810150146484
sim_data/RGB\00496.png,sim_data/masks\00496.png,-0.13879741728305817
sim_data/RGB\00497.png,sim_data/masks\00497.png,-0.13879741728305817
sim_data/RGB\00498.png,sim_data/masks\00498.png,-0.18777363002300262
sim_data/RGB\00499.png,sim_data/masks\00499.png,-0.12669385969638824
sim_data/RGB\00500.png,sim_data/masks\00500.png,-0.17955471575260162
sim_data/RGB\00501.png,sim_data/masks\00501.png,-0.21734026074409485
sim_data/RGB\00502.png,sim_data/masks\00502.png,-0.21734026074409485
sim_data/RGB\00503.png,sim_data/masks\00503.png,-0.14250214397907257
sim_data/RGB\00504.png,sim_data/masks\00504.png,-0.1689997762441635
sim_data/RGB\00505.png,sim_data/masks\00505.png,-0.18588007986545563
sim_data/RGB\00506.png,sim_data/masks\00506.png,-0.18588007986545563
sim_data/RGB\00507.png,sim_data/masks\00507.png,-0.11718282848596573
sim_data/RGB\00508.png,sim_data/masks\00508.png,-0.16054168343544006
sim_data/RGB\00509.png,sim_data/masks\00509.png,-0.16054168343544006
sim_data/RGB\00510.png,sim_data/masks\00510.png,-0.20027849078178406
sim_data/RGB\00511.png,sim_data/masks\00511.png,-0.12392544001340866
sim_data/RGB\00512.png,sim_data/masks\00512.png,-0.12392544001340866
sim_data/RGB\00513.png,sim_data/masks\00513.png,-0.13634862005710602
sim_data/RGB\00514.png,sim_data/masks\00514.png,-0.2214571237564087
sim_data/RGB\00515.png,sim_data/masks\00515.png,-0.14773471653461456
sim_data/RGB\00516.png,sim_data/masks\00516.png,-0.14773471653461456
sim_data/RGB\00517.png,sim_data/masks\00517.png,-0.06446928530931473
sim_data/RGB\00518.png,sim_data/masks\00518.png,-0.1624385416507721
sim_data/RGB\00519.png,sim_data/masks\00519.png,-0.22071701288223267
sim_data/RGB\00520.png,sim_data/masks\00520.png,-0.22071701288223267
sim_data/RGB\00521.png,sim_data/masks\00521.png,-0.15467634797096252
sim_data/RGB\00522.png,sim_data/masks\00522.png,-0.15467634797096252
sim_data/RGB\00523.png,sim_data/masks\00523.png,-0.13002079725265503
sim_data/RGB\00524.png,sim_data/masks\00524.png,-0.05721278861165047
sim_data/RGB\00525.png,sim_data/masks\00525.png,-0.05721278861165047
sim_data/RGB\00526.png,sim_data/masks\00526.png,-0.0009528528898954391
sim_data/RGB\00527.png,sim_data/masks\00527.png,0.008006294257938862
sim_data/RGB\00528.png,sim_data/masks\00528.png,0.008006294257938862
sim_data/RGB\00529.png,sim_data/masks\00529.png,0.007994595915079117
sim_data/RGB\00530.png,sim_data/masks\00530.png,0.0029537847731262445
sim_data/RGB\00531.png,sim_data/masks\00531.png,0.0029537847731262445
sim_data/RGB\00532.png,sim_data/masks\00532.png,-0.000844188965857029
sim_data/RGB\00533.png,sim_data/masks\00533.png,-0.002478949725627899
sim_data/RGB\00534.png,sim_data/masks\00534.png,-0.002478949725627899
sim_data/RGB\00535.png,sim_data/masks\00535.png,-0.011150985956192017
sim_data/RGB\00536.png,sim_data/masks\00536.png,-0.007760133594274521
sim_data/RGB\00537.png,sim_data/masks\00537.png,-0.0034233422484248877
sim_data/RGB\00538.png,sim_data/masks\00538.png,-0.0034233422484248877
sim_data/RGB\00539.png,sim_data/masks\00539.png,-6.204447709023952e-05
sim_data/RGB\00540.png,sim_data/masks\00540.png,0.0005557169206440449
sim_data/RGB\00541.png,sim_data/masks\00541.png,0.001066182041540742
sim_data/RGB\00542.png,sim_data/masks\00542.png,0.001066182041540742
sim_data/RGB\00543.png,sim_data/masks\00543.png,-0.0036759430076926947
sim_data/RGB\00544.png,sim_data/masks\00544.png,-0.003120637033134699
sim_data/RGB\00545.png,sim_data/masks\00545.png,-0.003120637033134699
sim_data/RGB\00546.png,sim_data/masks\00546.png,-0.001218373654410243
sim_data/RGB\00547.png,sim_data/masks\00547.png,0.0006806114688515663
sim_data/RGB\00548.png,sim_data/masks\00548.png,0.0
sim_data/RGB\00549.png,sim_data/masks\00549.png,0.0
sim_data/RGB\00550.png,sim_data/masks\00550.png,0.0
sim_data/RGB\00551.png,sim_data/masks\00551.png,-0.001628620084375143
sim_data/RGB\00552.png,sim_data/masks\00552.png,-0.0011636738199740648
sim_data/RGB\00553.png,sim_data/masks\00553.png,-0.000405587867135182
sim_data/RGB\00554.png,sim_data/masks\00554.png,0.0002485241857357323
sim_data/RGB\00555.png,sim_data/masks\00555.png,0.0002485241857357323
sim_data/RGB\00556.png,sim_data/masks\00556.png,0.0006155604496598244
sim_data/RGB\00557.png,sim_data/masks\00557.png,0.00043982735951431096
sim_data/RGB\00558.png,sim_data/masks\00558.png,-0.00017573311924934387
sim_data/RGB\00559.png,sim_data/masks\00559.png,-0.00017573311924934387
sim_data/RGB\00560.png,sim_data/masks\00560.png,0.0
sim_data/RGB\00561.png,sim_data/masks\00561.png,0.0
sim_data/RGB\00562.png,sim_data/masks\00562.png,0.0
sim_data/RGB\00563.png,sim_data/masks\00563.png,-0.001066182041540742
sim_data/RGB\00564.png,sim_data/masks\00564.png,-0.0007618034142069519
sim_data/RGB\00565.png,sim_data/masks\00565.png,-0.0007618034142069519
sim_data/RGB\00566.png,sim_data/masks\00566.png,0.000304378685541451
sim_data/RGB\00567.png,sim_data/masks\00567.png,0.0
sim_data/RGB\00568.png,sim_data/masks\00568.png,0.0
sim_data/RGB\00569.png,sim_data/masks\00569.png,0.0
sim_data/RGB\00570.png,sim_data/masks\00570.png,0.0
sim_data/RGB\00571.png,sim_data/masks\00571.png,-0.0012311208993196487
sim_data/RGB\00572.png,sim_data/masks\00572.png,-0.0012311208993196487
sim_data/RGB\00573.png,sim_data/masks\00573.png,0.00035146623849868774
sim_data/RGB\00574.png,sim_data/masks\00574.png,0.0
sim_data/RGB\00575.png,sim_data/masks\00575.png,0.0
sim_data/RGB\00576.png,sim_data/masks\00576.png,-0.001066182041540742
sim_data/RGB\00577.png,sim_data/masks\00577.png,-0.0014366891700774431
sim_data/RGB\00578.png,sim_data/masks\00578.png,-0.0014366891700774431
sim_data/RGB\00579.png,sim_data/masks\00579.png,-0.0012440196005627513
sim_data/RGB\00580.png,sim_data/masks\00580.png,-0.0013496332103386521
sim_data/RGB\00581.png,sim_data/masks\00581.png,-0.0014193737879395485
sim_data/RGB\00582.png,sim_data/masks\00582.png,-0.0014193737879395485
sim_data/RGB\00583.png,sim_data/masks\00583.png,-0.001185351051390171
sim_data/RGB\00584.png,sim_data/masks\00584.png,-0.0014495250070467591
sim_data/RGB\00585.png,sim_data/masks\00585.png,-0.001185351051390171
sim_data/RGB\00586.png,sim_data/masks\00586.png,-0.0013496332103386521
sim_data/RGB\00587.png,sim_data/masks\00587.png,-0.0014193737879395485
sim_data/RGB\00588.png,sim_data/masks\00588.png,-0.0014193737879395485
sim_data/RGB\00589.png,sim_data/masks\00589.png,-0.00129096454475075
sim_data/RGB\00590.png,sim_data/masks\00590.png,-0.0013194821076467633
sim_data/RGB\00591.png,sim_data/masks\00591.png,-0.0013194821076467633
sim_data/RGB\00592.png,sim_data/masks\00592.png,-0.0013194821076467633
sim_data/RGB\00593.png,sim_data/masks\00593.png,-0.0013194821076467633
sim_data/RGB\00594.png,sim_data/masks\00594.png,-0.0013194821076467633
sim_data/RGB\00595.png,sim_data/masks\00595.png,-0.0013194821076467633
sim_data/RGB\00596.png,sim_data/masks\00596.png,-0.0013194821076467633
sim_data/RGB\00597.png,sim_data/masks\00597.png,-0.0013194821076467633
sim_data/RGB\00598.png,sim_data/masks\00598.png,-0.0013194821076467633
sim_data/RGB\00599.png,sim_data/masks\00599.png,-0.0013194821076467633
sim_data/RGB\00600.png,sim_data/masks\00600.png,-0.0013194821076467633
sim_data/RGB\00601.png,sim_data/masks\00601.png,-0.0013194821076467633
sim_data/RGB\00602.png,sim_data/masks\00602.png,-0.0013194821076467633
sim_data/RGB\00603.png,sim_data/masks\00603.png,-0.0013194821076467633
sim_data/RGB\00604.png,sim_data/masks\00604.png,-0.0013194821076467633
sim_data/RGB\00605.png,sim_data/masks\00605.png,-0.0013194821076467633
sim_data/RGB\00606.png,sim_data/masks\00606.png,-0.0013194821076467633
sim_data/RGB\00607.png,sim_data/masks\00607.png,-0.0013194821076467633
sim_data/RGB\00608.png,sim_data/masks\00608.png,-0.0012138684978708625
sim_data/RGB\00609.png,sim_data/masks\00609.png,0.0004970483714714646
sim_data/RGB\00610.png,sim_data/masks\00610.png,0.0004970483714714646
sim_data/RGB\00611.png,sim_data/masks\00611.png,0.0
sim_data/RGB\00612.png,sim_data/masks\00612.png,0.0
sim_data/RGB\00613.png,sim_data/masks\00613.png,0.0
sim_data/RGB\00614.png,sim_data/masks\00614.png,0.0006155604496598244
sim_data/RGB\00615.png,sim_data/masks\00615.png,-0.00017573311924934387
sim_data/RGB\00616.png,sim_data/masks\00616.png,0.0
sim_data/RGB\00617.png,sim_data/masks\00617.png,0.0
sim_data/RGB\00618.png,sim_data/masks\00618.png,0.0
sim_data/RGB\00619.png,sim_data/masks\00619.png,0.0
sim_data/RGB\00620.png,sim_data/masks\00620.png,0.0
sim_data/RGB\00621.png,sim_data/masks\00621.png,0.0
sim_data/RGB\00622.png,sim_data/masks\00622.png,0.0
sim_data/RGB\00623.png,sim_data/masks\00623.png,0.0
sim_data/RGB\00624.png,sim_data/masks\00624.png,0.0
sim_data/RGB\00625.png,sim_data/masks\00625.png,0.0
sim_data/RGB\00626.png,sim_data/masks\00626.png,0.0
sim_data/RGB\00627.png,sim_data/masks\00627.png,0.0
sim_data/RGB\00628.png,sim_data/masks\00628.png,0.0006155604496598244
sim_data/RGB\00629.png,sim_data/masks\00629.png,0.00043982735951431096
sim_data/RGB\00630.png,sim_data/masks\00630.png,0.00043982735951431096
sim_data/RGB\00631.png,sim_data/masks\00631.png,-0.00017573311924934387
sim_data/RGB\00632.png,sim_data/masks\00632.png,0.0
sim_data/RGB\00633.png,sim_data/masks\00633.png,0.0006155604496598244
sim_data/RGB\00634.png,sim_data/masks\00634.png,-0.00017573311924934387
sim_data/RGB\00635.png,sim_data/masks\00635.png,-0.0012311208993196487
sim_data/RGB\00636.png,sim_data/masks\00636.png,-0.0008796547190286219
sim_data/RGB\00637.png,sim_data/masks\00637.png,0.00035146623849868774
sim_data/RGB\00638.png,sim_data/masks\00638.png,0.0
sim_data/RGB\00639.png,sim_data/masks\00639.png,0.0
sim_data/RGB\00640.png,sim_data/masks\00640.png,0.0
sim_data/RGB\00641.png,sim_data/masks\00641.png,0.0
sim_data/RGB\00642.png,sim_data/masks\00642.png,0.0
sim_data/RGB\00643.png,sim_data/masks\00643.png,-0.0006155604496598244
sim_data/RGB\00644.png,sim_data/masks\00644.png,0.00017573311924934387
sim_data/RGB\00645.png,sim_data/masks\00645.png,0.0
sim_data/RGB\00646.png,sim_data/masks\00646.png,-0.0006155604496598244
sim_data/RGB\00647.png,sim_data/masks\00647.png,-0.0006155604496598244
sim_data/RGB\00648.png,sim_data/masks\00648.png,0.00017573311924934387
sim_data/RGB\00649.png,sim_data/masks\00649.png,0.0
sim_data/RGB\00650.png,sim_data/masks\00650.png,-0.0006155604496598244
sim_data/RGB\00651.png,sim_data/masks\00651.png,0.00017573311924934387
sim_data/RGB\00652.png,sim_data/masks\00652.png,0.0006155604496598244
sim_data/RGB\00653.png,sim_data/masks\00653.png,-0.00017573311924934387
sim_data/RGB\00654.png,sim_data/masks\00654.png,0.000870533986017108
sim_data/RGB\00655.png,sim_data/masks\00655.png,0.0008176579140126705
sim_data/RGB\00656.png,sim_data/masks\00656.png,0.0005661552422679961
sim_data/RGB\00657.png,sim_data/masks\00657.png,0.0003670363512355834
sim_data/RGB\00658.png,sim_data/masks\00658.png,-0.00017573311924934387
sim_data/RGB\00659.png,sim_data/masks\00659.png,0.0
sim_data/RGB\00660.png,sim_data/masks\00660.png,0.0
sim_data/RGB\00661.png,sim_data/masks\00661.png,0.0
sim_data/RGB\00662.png,sim_data/masks\00662.png,0.0006155604496598244
sim_data/RGB\00663.png,sim_data/masks\00663.png,0.0006155604496598244
sim_data/RGB\00664.png,sim_data/masks\00664.png,-0.00017573311924934387
sim_data/RGB\00665.png,sim_data/masks\00665.png,0.0
sim_data/RGB\00666.png,sim_data/masks\00666.png,0.0
sim_data/RGB\00667.png,sim_data/masks\00667.png,0.0
sim_data/RGB\00668.png,sim_data/masks\00668.png,0.0
sim_data/RGB\00669.png,sim_data/masks\00669.png,0.0
sim_data/RGB\00670.png,sim_data/masks\00670.png,0.0
sim_data/RGB\00671.png,sim_data/masks\00671.png,0.0
sim_data/RGB\00672.png,sim_data/masks\00672.png,0.0
sim_data/RGB\00673.png,sim_data/masks\00673.png,0.0
sim_data/RGB\00674.png,sim_data/masks\00674.png,0.0
sim_data/RGB\00675.png,sim_data/masks\00675.png,0.0
sim_data/RGB\00676.png,sim_data/masks\00676.png,0.0
sim_data/RGB\00677.png,sim_data/masks\00677.png,0.0006155604496598244
sim_data/RGB\00678.png,sim_data/masks\00678.png,0.00043982735951431096
sim_data/RGB\00679.png,sim_data/masks\00679.png,-0.00017573311924934387
sim_data/RGB\00680.png,sim_data/masks\00680.png,-0.0006155604496598244
sim_data/RGB\00681.png,sim_data/masks\00681.png,-0.0006155604496598244
